Mac Prefix,Vendor Name,Private,Block Type,Last Update
00:00:92,COGENT DATA TECHNOLOGIES,false,MA-L,2015/11/17
00:00:93,PROTEON INC.,false,MA-L,2015/11/17
00:00:95,SONY TEKTRONIX CORP.,false,MA-L,2015/11/17
00:00:96,MARCONI ELECTRONICS LTD.,false,MA-L,2015/11/17
00:00:97,Dell EMC,false,MA-L,2017/07/26
00:00:9A,RC COMPUTER A/S,false,MA-L,2015/11/17
00:00:9B,"INFORMATION INTERNATIONAL, INC",false,MA-L,2015/11/17
00:00:9C,ROLM MIL-SPEC COMPUTERS,false,MA-L,2015/11/17
00:00:9D,LOCUS COMPUTING CORPORATION,false,MA-L,2015/11/17
00:00:9E,MARLI S.A.,false,MA-L,2015/11/17
00:00:9F,AMERISTAR TECHNOLOGIES INC.,false,MA-L,2015/11/17
00:00:A0,"SANYO Electric Co., Ltd.",false,MA-L,2015/11/17
00:00:A1,MARQUETTE ELECTRIC CO.,false,MA-L,2015/11/17
00:00:A6,NETWORK GENERAL CORPORATION,false,MA-L,2015/11/17
00:00:AB,LOGIC MODELING CORPORATION,false,MA-L,2015/11/17
00:00:AC,CONWARE COMPUTER CONSULTING,false,MA-L,2015/11/17
00:00:AD,BRUKER INSTRUMENTS INC.,false,MA-L,2015/11/17
00:00:AF,"Canberra Industries, Inc.",false,MA-L,2015/11/17
00:00:B0,RND-RAD NETWORK DEVICES,false,MA-L,2015/11/17
00:00:B2,"TELEVIDEO SYSTEMS, INC.",false,MA-L,2015/11/17
00:00:B3,CIMLINC INCORPORATED,false,MA-L,2015/11/17
00:00:B5,DATABILITY SOFTWARE SYS. INC.,false,MA-L,2015/11/17
00:00:B8,"SEIKOSHA CO., LTD.",false,MA-L,2015/11/17
00:00:B9,MCDONNELL DOUGLAS COMPUTER SYS,false,MA-L,2015/11/17
00:00:BA,"SIIG, INC.",false,MA-L,2015/11/17
00:00:BB,TRI-DATA,false,MA-L,2015/11/17
00:00:BD,"Mitsubishi Cable Industries, Ltd. / Ryosei Systems",false,MA-L,2018/07/28
00:00:BE,THE NTI GROUP,false,MA-L,2015/11/17
00:00:BF,SYMMETRIC COMPUTER SYSTEMS,false,MA-L,2015/11/17
00:00:C0,WESTERN DIGITAL CORPORATION,false,MA-L,2015/11/17
00:00:C2,INFORMATION PRESENTATION TECH.,false,MA-L,2015/11/17
00:00:C3,Harris Corporation,false,MA-L,2018/04/22
00:00:C4,WATERS DIV. OF MILLIPORE,false,MA-L,2015/11/17
00:00:C5,"ARRIS Group, Inc.",false,MA-L,2016/05/23
00:00:C6,EON SYSTEMS,false,MA-L,2015/11/17
00:00:C7,ARIX CORPORATION,false,MA-L,2015/11/17
00:00:C8,ALTOS COMPUTER SYSTEMS,false,MA-L,2015/11/17
00:00:C9,Emulex Corporation,false,MA-L,2015/11/17
00:00:CA,"ARRIS Group, Inc.",false,MA-L,2016/05/23
00:00:CB,COMPU-SHACK ELECTRONIC GMBH,false,MA-L,2015/11/17
00:00:CE,MEGADATA CORP.,false,MA-L,2015/11/17
00:00:CF,HAYES MICROCOMPUTER PRODUCTS,false,MA-L,2015/11/17
00:00:D1,ADAPTEC INCORPORATED,false,MA-L,2015/11/17
00:00:D3,WANG LABORATORIES INC.,false,MA-L,2001/10/24
00:00:D4,PURE DATA LTD.,false,MA-L,2015/11/17
00:00:D5,MICROGNOSIS INTERNATIONAL,false,MA-L,2015/11/17
00:00:D6,PUNCH LINE HOLDING,false,MA-L,2015/11/17
00:00:D7,DARTMOUTH COLLEGE,false,MA-L,2015/11/17
00:00:D8,"Novell, Inc.",false,MA-L,2016/04/27
00:00:D9,NIPPON TELEGRAPH & TELEPHONE,false,MA-L,2015/11/17
00:00:DA,ATEX,false,MA-L,2015/11/17
00:00:DB,British Telecommunications plc,false,MA-L,2015/11/17
00:00:DC,HAYES MICROCOMPUTER PRODUCTS,false,MA-L,2015/11/17
00:00:DD,TCL INCORPORATED,false,MA-L,2015/11/17
00:00:DE,CETIA,false,MA-L,2015/11/17
00:00:DF,BELL & HOWELL PUB SYS DIV,false,MA-L,2015/11/17
00:00:E0,QUADRAM CORP.,false,MA-L,2015/11/17
00:00:E1,GRID SYSTEMS,false,MA-L,2015/11/17
00:00:E2,ACER TECHNOLOGIES CORP.,false,MA-L,2015/11/17
00:00:E4,IN2 GROUPE INTERTECHNIQUE,false,MA-L,2015/11/17
00:00:E5,SIGMEX LTD.,false,MA-L,2015/11/17
00:00:EA,UPNOD AB,false,MA-L,2015/11/17
00:00:EB,MATSUSHITA COMM. IND. CO. LTD.,false,MA-L,2015/11/17
00:00:EC,MICROPROCESS,false,MA-L,2015/11/17
00:00:EE,"NETWORK DESIGNERS, LTD.",false,MA-L,2015/11/17
00:00:EF,KTI,false,MA-L,2015/11/17
00:00:F0,"Samsung Electronics Co.,Ltd",false,MA-L,2019/07/02
00:00:F1,MAGNA COMPUTER CORPORATION,false,MA-L,2015/11/17
00:00:F3,GANDALF DATA LIMITED,false,MA-L,2015/11/17
00:00:F5,DIAMOND SALES LIMITED,false,MA-L,2015/11/17
00:00:F7,YOUTH KEEP ENTERPRISE CO LTD,false,MA-L,2015/11/17
00:00:F9,QUOTRON SYSTEMS INC.,false,MA-L,2015/11/17
00:00:FA,MICROSAGE COMPUTER SYSTEMS INC,false,MA-L,2015/11/17
00:00:FC,MEIKO,false,MA-L,2015/11/17
00:00:FD,HIGH LEVEL HARDWARE,false,MA-L,2015/11/17
00:00:FE,"Annapolis Micro Systems, Inc.",false,MA-L,2017/04/18
00:00:FF,CAMTEC ELECTRONICS LTD.,false,MA-L,2015/11/17
00:01:00,EQUIP'TRANS,false,MA-L,2015/11/17
00:01:02,3COM,false,MA-L,2018/06/02
00:01:03,3COM,false,MA-L,2018/06/02
00:01:04,"DVICO Co., Ltd.",false,MA-L,2015/11/17
00:01:05,Beckhoff Automation GmbH,false,MA-L,2015/11/17
00:01:06,Tews Datentechnik GmbH,false,MA-L,2015/11/17
00:01:07,Leiser GmbH,false,MA-L,2015/11/17
00:01:08,"AVLAB Technology, Inc.",false,MA-L,2015/11/17
00:01:09,"Nagano Japan Radio Co., Ltd.",false,MA-L,2015/11/17
00:01:0A,CIS TECHNOLOGY INC.,false,MA-L,2015/11/17
00:01:0B,"Space CyberLink, Inc.",false,MA-L,2015/11/17
00:01:0C,System Talks Inc.,false,MA-L,2015/11/17
00:01:0D,Teledyne DALSA Inc.,false,MA-L,2016/07/14
00:01:0E,"Bri-Link Technologies Co., Ltd",false,MA-L,2015/11/17
00:01:0F,Brocade Communications Systems LLC,false,MA-L,2020/02/25
00:01:10,Gotham Networks,false,MA-L,2015/11/17
00:01:11,iDigm Inc.,false,MA-L,2015/11/17
00:01:12,Shark Multimedia Inc.,false,MA-L,2015/11/17
00:01:13,OLYMPUS CORPORATION,false,MA-L,2015/11/17
00:01:14,"KANDA TSUSHIN KOGYO CO., LTD.",false,MA-L,2015/11/17
00:01:15,EXTRATECH CORPORATION,false,MA-L,2015/11/17
00:01:16,"Netspect Technologies, Inc.",false,MA-L,2015/11/17
00:01:17,Canal +,false,MA-L,2019/07/02
00:01:18,"EZ Digital Co., Ltd.",false,MA-L,2015/11/17
00:01:19,RTUnet (Australia),false,MA-L,2015/11/17
00:01:1A,Hoffmann und Burmeister GbR,false,MA-L,2015/11/17
00:01:1B,"Unizone Technologies, Inc.",false,MA-L,2015/11/17
00:01:1C,Universal Talkware Corporation,false,MA-L,2015/11/17
00:01:1D,Centillium Communications,false,MA-L,2015/11/17
00:01:1E,"Precidia Technologies, Inc.",false,MA-L,2015/11/17
00:01:1F,"RC Networks, Inc.",false,MA-L,2015/11/17
00:01:20,OSCILLOQUARTZ S.A.,false,MA-L,2015/11/17
00:01:21,"WatchGuard Technologies, Inc.",false,MA-L,2018/06/13
00:01:22,"Trend Communications, Ltd.",false,MA-L,2015/11/17
00:01:23,Schneider Electric Japan Holdings Ltd.,false,MA-L,2017/09/22
00:01:24,Acer Incorporated,false,MA-L,2015/11/17
00:01:25,"YAESU MUSEN CO., LTD.",false,MA-L,2015/11/17
00:01:26,PAC Labs,false,MA-L,2015/11/17
00:01:27,OPEN Networks Pty Ltd,false,MA-L,2015/11/17
00:01:28,"EnjoyWeb, Inc.",false,MA-L,2015/11/17
00:01:29,DFI Inc.,false,MA-L,2015/11/17
00:01:2A,Telematica Sistems Inteligente,false,MA-L,2015/11/17
00:01:2B,"TELENET Co., Ltd.",false,MA-L,2001/10/24
00:01:2C,"Aravox Technologies, Inc.",false,MA-L,2015/11/17
00:01:2D,Komodo Technology,false,MA-L,2015/11/17
00:01:2E,PC Partner Ltd.,false,MA-L,2015/11/17
00:01:2F,Twinhead International Corp,false,MA-L,2015/11/17
00:01:30,"Extreme Networks, Inc.",false,MA-L,2017/09/22
00:01:31,"Bosch Security Systems, Inc.",false,MA-L,2015/11/17
00:01:32,Dranetz - BMI,false,MA-L,2015/11/17
00:01:33,KYOWA Electronic Instruments C,false,MA-L,2015/11/17
00:01:34,Selectron Systems AG,false,MA-L,2015/11/17
00:01:35,KDC Corp.,false,MA-L,2015/11/17
00:01:36,CyberTAN Technology Inc.,false,MA-L,2019/07/02
00:01:37,IT Farm Corporation,false,MA-L,2015/11/17
00:01:38,XAVi Technologies Corp.,false,MA-L,2015/11/17
00:01:39,Point Multimedia Systems,false,MA-L,2015/11/17
00:01:3A,"SHELCAD COMMUNICATIONS, LTD.",false,MA-L,2015/11/17
00:01:3B,BNA SYSTEMS,false,MA-L,2015/11/17
00:01:3C,TIW SYSTEMS,false,MA-L,2015/11/17
00:01:3D,RiscStation Ltd.,false,MA-L,2015/11/17
00:01:3E,Ascom Tateco AB,false,MA-L,2015/11/17
00:01:3F,"Neighbor World Co., Ltd.",false,MA-L,2015/11/17
00:01:40,Sendtek Corporation,false,MA-L,2015/11/17
00:01:41,CABLE PRINT,false,MA-L,2015/11/17
00:01:42,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:01:43,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:01:44,Dell EMC,false,MA-L,2017/07/26
00:01:45,"WINSYSTEMS, INC.",false,MA-L,2015/11/17
00:01:46,"Tesco Controls, Inc.",false,MA-L,2015/11/17
00:01:47,Zhone Technologies,false,MA-L,2015/11/17
00:01:48,X-traWeb Inc.,false,MA-L,2015/11/17
00:01:49,TDT AG,false,MA-L,2019/07/02
00:01:4A,Sony Corporation,false,MA-L,2015/11/17
00:01:4B,"Ennovate Networks, Inc.",false,MA-L,2015/11/17
00:01:4C,Berkeley Process Control,false,MA-L,2015/11/17
00:01:4D,"Shin Kin Enterprises Co., Ltd",false,MA-L,2015/11/17
00:01:4E,"WIN Enterprises, Inc.",false,MA-L,2015/11/17
00:01:4F,Adtran Inc,false,MA-L,2016/10/12
00:01:50,"GILAT COMMUNICATIONS, LTD.",false,MA-L,2015/11/17
00:01:51,Ensemble Communications,false,MA-L,2015/11/17
00:01:52,CHROMATEK INC.,false,MA-L,2015/11/17
00:01:53,ARCHTEK TELECOM CORPORATION,false,MA-L,2015/11/17
00:01:54,G3M Corporation,false,MA-L,2015/11/17
00:01:55,"Promise Technology, Inc.",false,MA-L,2015/11/17
00:01:56,"FIREWIREDIRECT.COM, INC.",false,MA-L,2015/11/17
00:01:57,"SYSWAVE CO., LTD",false,MA-L,2015/11/17
00:01:58,Electro Industries/Gauge Tech,false,MA-L,2015/11/17
00:01:59,S1 Corporation,false,MA-L,2015/11/17
00:01:5A,Digital Video Broadcasting,false,MA-L,2015/11/17
00:01:5B,ITALTEL S.p.A/RF-UP-I,false,MA-L,2015/11/17
00:01:5C,CADANT INC.,false,MA-L,2015/11/17
00:01:5D,Oracle Corporation,false,MA-L,2016/02/10
00:01:5E,"BEST TECHNOLOGY CO., LTD.",false,MA-L,2015/11/17
00:01:5F,DIGITAL DESIGN GmbH,false,MA-L,2015/11/17
00:01:60,"ELMEX Co., LTD.",false,MA-L,2015/11/17
00:01:61,Meta Machine Technology,false,MA-L,2015/11/17
00:01:62,"Cygnet Technologies, Inc.",false,MA-L,2015/11/17
00:01:63,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:01:64,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:01:65,AirSwitch Corporation,false,MA-L,2015/11/17
00:01:66,TC GROUP A/S,false,MA-L,2015/11/17
00:01:67,HIOKI E.E. CORPORATION,false,MA-L,2015/11/17
00:01:68,VITANA CORPORATION,false,MA-L,2015/11/17
00:01:69,Celestix Networks Pte Ltd.,false,MA-L,2015/11/17
00:01:6A,ALITEC,false,MA-L,2015/11/17
00:01:6B,"LightChip, Inc.",false,MA-L,2015/11/17
00:01:6C,FOXCONN,false,MA-L,2015/11/17
00:01:6D,CarrierComm Inc.,false,MA-L,2017/03/29
00:01:6E,Conklin Corporation,false,MA-L,2015/11/17
00:01:6F,Inkel Corp.,false,MA-L,2015/11/17
00:01:70,ESE Embedded System Engineer'g,false,MA-L,2015/11/17
00:01:71,Allied Data Technologies,false,MA-L,2015/11/17
00:01:72,"TechnoLand Co., LTD.",false,MA-L,2015/11/17
00:01:73,AMCC,false,MA-L,2015/11/17
00:01:74,CyberOptics Corporation,false,MA-L,2015/11/17
00:01:75,Radiant Communications Corp.,false,MA-L,2015/11/17
00:01:76,Orient Silver Enterprises,false,MA-L,2015/11/17
00:01:77,EDSL,false,MA-L,2015/11/17
00:01:78,"MARGI Systems, Inc.",false,MA-L,2015/11/17
00:01:79,"WIRELESS TECHNOLOGY, INC.",false,MA-L,2015/11/17
00:01:7A,"Chengdu Maipu Electric Industrial Co., Ltd.",false,MA-L,2015/11/17
00:01:7B,Heidelberger Druckmaschinen AG,false,MA-L,2015/11/17
00:01:7C,AG-E GmbH,false,MA-L,2015/11/17
00:01:7D,ThermoQuest,false,MA-L,2015/11/17
00:01:7E,"ADTEK System Science Co., Ltd.",false,MA-L,2015/11/17
00:01:7F,Experience Music Project,false,MA-L,2015/11/17
00:01:80,"AOpen, Inc.",false,MA-L,2015/11/17
00:01:81,Nortel Networks,false,MA-L,2015/11/17
00:01:82,DICA TECHNOLOGIES AG,false,MA-L,2015/11/17
00:01:83,ANITE TELECOMS,false,MA-L,2015/11/17
00:01:84,SIEB & MEYER AG,false,MA-L,2015/11/17
00:01:85,"Hitachi Aloka Medical, Ltd.",false,MA-L,2015/11/17
00:01:86,Uwe Disch,false,MA-L,2015/11/17
00:01:87,I2SE GmbH,false,MA-L,2015/11/17
00:01:88,LXCO Technologies ag,false,MA-L,2015/11/17
00:01:89,"Refraction Technology, Inc.",false,MA-L,2015/11/17
00:01:8A,ROI COMPUTER AG,false,MA-L,2015/11/17
00:01:8B,"NetLinks Co., Ltd.",false,MA-L,2015/11/17
00:01:8C,Mega Vision,false,MA-L,2015/11/17
00:01:8D,AudeSi Technologies,false,MA-L,2015/11/17
00:01:8E,Logitec Corporation,false,MA-L,2015/11/17
00:01:8F,"Kenetec, Inc.",false,MA-L,2015/11/17
00:01:90,SMK-M,false,MA-L,2015/11/17
00:01:91,SYRED Data Systems,false,MA-L,2015/11/17
00:01:92,Texas Digital Systems,false,MA-L,2015/11/17
00:01:93,"Hanbyul Telecom Co., Ltd.",false,MA-L,2015/11/17
00:01:94,Capital Equipment Corporation,false,MA-L,2015/11/17
00:01:95,"Sena Technologies, Inc.",false,MA-L,2015/11/17
00:01:96,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:01:97,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:01:98,Darim Vision,false,MA-L,2015/11/17
00:01:99,HeiSei Electronics,false,MA-L,2015/11/17
00:01:9A,LEUNIG GmbH,false,MA-L,2015/11/17
00:01:9B,"Kyoto Microcomputer Co., Ltd.",false,MA-L,2015/11/17
00:01:9C,JDS Uniphase Inc.,false,MA-L,2015/11/17
00:01:9D,"E-Control Systems, Inc.",false,MA-L,2015/11/17
00:01:9E,"ESS Technology, Inc.",false,MA-L,2015/11/17
00:01:9F,ReadyNet,false,MA-L,2015/11/17
00:01:A0,Infinilink Corporation,false,MA-L,2015/11/17
00:01:A1,"Mag-Tek, Inc.",false,MA-L,2015/11/17
00:01:A2,"Logical Co., Ltd.",false,MA-L,2015/11/17
00:01:A3,"GENESYS LOGIC, INC.",false,MA-L,2015/11/17
00:01:A4,Microlink Corporation,false,MA-L,2015/11/17
00:01:A5,"Nextcomm, Inc.",false,MA-L,2015/11/17
00:01:A6,Scientific-Atlanta Arcodan A/S,false,MA-L,2015/11/17
00:01:A7,UNEX TECHNOLOGY CORPORATION,false,MA-L,2015/11/17
00:01:A8,"Welltech Computer Co., Ltd.",false,MA-L,2015/11/17
00:01:A9,BMW AG,false,MA-L,2015/11/17
00:01:AA,"Airspan Communications, Ltd.",false,MA-L,2015/11/17
00:01:AB,Main Street Networks,false,MA-L,2015/11/17
00:01:AC,"Sitara Networks, Inc.",false,MA-L,2015/11/17
00:01:AD,"Coach Master International  d.b.a. CMI Worldwide, Inc.",false,MA-L,2015/11/17
00:01:AE,Trex Enterprises,false,MA-L,2015/11/17
00:01:AF,Artesyn Embedded Technologies,false,MA-L,2015/11/17
00:01:B0,"Fulltek Technology Co., Ltd.",false,MA-L,2015/11/17
00:01:B1,General Bandwidth,false,MA-L,2015/11/17
00:01:B2,"Digital Processing Systems, Inc.",false,MA-L,2015/11/17
00:01:B3,Precision Electronic Manufacturing,false,MA-L,2015/11/17
00:01:B4,"Wayport, Inc.",false,MA-L,2015/11/17
00:01:B5,"Turin Networks, Inc.",false,MA-L,2015/11/17
00:01:B6,"SAEJIN T&M Co., Ltd.",false,MA-L,2015/11/17
00:01:B7,"Centos, Inc.",false,MA-L,2015/11/17
00:01:B8,"Netsensity, Inc.",false,MA-L,2015/11/17
00:01:B9,SKF (U.K.) Limited,false,MA-L,2017/12/28
00:01:BA,"IC-Net, Inc.",false,MA-L,2015/11/17
00:01:BB,Frequentis,false,MA-L,2015/11/17
00:01:BC,Brains Corporation,false,MA-L,2015/11/17
00:01:BD,"Peterson Electro-Musical Products, Inc.",false,MA-L,2015/11/17
00:01:BE,"Gigalink Co., Ltd.",false,MA-L,2015/11/17
00:01:BF,"Teleforce Co., Ltd.",false,MA-L,2015/11/17
00:01:C0,"CompuLab, Ltd.",false,MA-L,2015/11/17
00:01:C1,Vitesse Semiconductor Corporation,false,MA-L,2015/11/17
00:01:C2,ARK Research Corp.,false,MA-L,2015/11/17
00:01:C3,"Acromag, Inc.",false,MA-L,2015/11/17
00:01:C4,"NeoWave, Inc.",false,MA-L,2015/11/17
00:01:C5,Simpler Networks,false,MA-L,2015/11/17
00:01:C6,Quarry Technologies,false,MA-L,2015/11/17
00:01:C7,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:01:C8,CONRAD CORP.,false,MA-L,2015/11/17
00:01:C9,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:01:CA,"Geocast Network Systems, Inc.",false,MA-L,2015/11/17
00:01:CB,EVR,false,MA-L,2015/11/17
00:01:CC,"Japan Total Design Communication Co., Ltd.",false,MA-L,2015/11/17
00:01:CD,ARtem,false,MA-L,2015/11/17
00:01:CE,"Custom Micro Products, Ltd.",false,MA-L,2015/11/17
00:01:CF,"Alpha Data Parallel Systems, Ltd.",false,MA-L,2015/11/17
00:01:D0,"VitalPoint, Inc.",false,MA-L,2015/11/17
00:01:D1,"CoNet Communications, Inc.",false,MA-L,2015/11/17
00:01:D2,"inXtron, Inc.",false,MA-L,2015/11/17
00:01:D3,"PAXCOMM, Inc.",false,MA-L,2015/11/17
00:01:D4,"Leisure Time, Inc.",false,MA-L,2015/11/17
00:01:D5,"HAEDONG INFO & COMM CO., LTD",false,MA-L,2015/11/17
00:01:D6,manroland AG,false,MA-L,2015/11/17
00:01:D7,"F5 Networks, Inc.",false,MA-L,2015/11/17
00:01:D8,"Teltronics, Inc.",false,MA-L,2015/11/17
00:01:D9,"Sigma, Inc.",false,MA-L,2015/11/17
00:01:DA,WINCOMM Corporation,false,MA-L,2015/11/17
00:01:DB,Freecom Technologies GmbH,false,MA-L,2015/11/17
00:01:DC,Activetelco,false,MA-L,2015/11/17
00:01:DD,Avail Networks,false,MA-L,2015/11/17
00:01:DE,"Trango Systems, Inc.",false,MA-L,2015/11/17
00:01:DF,"ISDN Communications, Ltd.",false,MA-L,2015/11/17
00:01:E0,"Fast Systems, Inc.",false,MA-L,2015/11/17
00:01:E1,"Kinpo Electronics, Inc.",false,MA-L,2016/08/09
00:01:E2,Ando Electric Corporation,false,MA-L,2015/11/17
00:01:E3,Siemens AG,false,MA-L,2015/11/17
00:01:E4,"Sitera, Inc.",false,MA-L,2015/11/17
00:01:E5,"Supernet, Inc.",false,MA-L,2015/11/17
00:01:E6,Hewlett Packard,false,MA-L,2015/11/17
00:01:E7,Hewlett Packard,false,MA-L,2015/11/17
00:01:E8,"Force10 Networks, Inc.",false,MA-L,2015/11/17
00:01:E9,Litton Marine Systems B.V.,false,MA-L,2015/11/17
00:01:EA,Cirilium Corp.,false,MA-L,2015/11/17
00:01:EB,C-COM Corporation,false,MA-L,2015/11/17
00:01:EC,Ericsson Group,false,MA-L,2015/11/17
00:01:ED,SETA Corp.,false,MA-L,2015/11/17
00:01:EE,"Comtrol Europe, Ltd.",false,MA-L,2015/11/17
00:01:EF,Camtel Technology Corp.,false,MA-L,2015/11/17
00:01:F0,"Tridium, Inc.",false,MA-L,2015/11/17
00:01:F1,"Innovative Concepts, Inc.",false,MA-L,2015/11/17
00:01:F3,"QPS, Inc.",false,MA-L,2015/11/17
00:01:F4,Enterasys,false,MA-L,2016/01/31
00:01:F5,ERIM S.A.,false,MA-L,2015/11/17
00:01:F6,Association of Musical Electronics Industry,false,MA-L,2015/11/17
00:01:F7,"Image Display Systems, Inc.",false,MA-L,2015/11/17
00:01:F8,TEXIO TECHNOLOGY CORPORATION,false,MA-L,2015/11/17
00:01:F9,TeraGlobal Communications Corp.,false,MA-L,2015/11/17
00:01:FA,HOROSCAS,false,MA-L,2015/11/17
00:01:FB,"DoTop Technology, Inc.",false,MA-L,2015/11/17
00:01:FC,Keyence Corporation,false,MA-L,2015/11/17
00:01:FD,"Digital Voice Systems, Inc.",false,MA-L,2015/11/17
00:01:FF,"Data Direct Networks, Inc.",false,MA-L,2015/11/17
00:02:00,"Net & Sys Co., Ltd.",false,MA-L,2015/11/17
00:02:01,IFM Electronic gmbh,false,MA-L,2015/11/17
00:02:02,"Amino Communications, Ltd.",false,MA-L,2015/11/17
00:02:03,"Woonsang Telecom, Inc.",false,MA-L,2015/11/17
00:02:04,Bodmann Industries Elektronik GmbH,false,MA-L,2015/11/17
00:02:05,"Hitachi Denshi, Ltd.",false,MA-L,2015/11/17
00:02:06,Telital R&D Denmark A/S,false,MA-L,2015/11/17
00:02:08,"Unify Networks, Inc.",false,MA-L,2015/11/17
00:02:09,"Shenzhen SED Information Technology Co., Ltd.",false,MA-L,2015/11/17
00:02:0A,Gefran Spa,false,MA-L,2015/11/17
00:02:0B,"Native Networks, Inc.",false,MA-L,2015/11/17
00:02:0C,Metro-Optix,false,MA-L,2015/11/17
00:02:0D,Micronpc.com,false,MA-L,2015/11/17
00:02:0E,ECI Telecom Ltd.,false,MA-L,2019/07/02
00:02:0F,AATR,false,MA-L,2015/11/17
00:02:10,Fenecom,false,MA-L,2015/11/17
00:02:11,Nature Worldwide Technology Corp.,false,MA-L,2015/11/17
00:02:12,SierraCom,false,MA-L,2015/11/17
00:02:13,S.D.E.L.,false,MA-L,2015/11/17
00:02:14,DTVRO,false,MA-L,2015/11/17
00:02:15,Cotas Computer Technology A/B,false,MA-L,2015/11/17
00:02:16,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:02:17,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:02:18,Advanced Scientific Corp,false,MA-L,2015/11/17
00:02:19,Paralon Technologies,false,MA-L,2015/11/17
00:02:1A,Zuma Networks,false,MA-L,2015/11/17
00:02:1B,Kollmorgen-Servotronix,false,MA-L,2015/11/17
00:02:1C,"Network Elements, Inc.",false,MA-L,2015/11/17
00:02:1D,Data General Communication Ltd.,false,MA-L,2015/11/17
00:02:1E,SIMTEL S.R.L.,false,MA-L,2015/11/17
00:02:1F,Aculab PLC,false,MA-L,2015/11/17
00:02:20,CANON FINETECH INC.,false,MA-L,2015/11/17
00:02:21,"DSP Application, Ltd.",false,MA-L,2015/11/17
00:02:22,"Chromisys, Inc.",false,MA-L,2015/11/17
00:02:23,ClickTV,false,MA-L,2015/11/17
00:02:24,C-COR,false,MA-L,2015/11/17
00:02:25,One Stop Systems,false,MA-L,2015/11/17
00:02:26,"XESystems, Inc.",false,MA-L,2015/11/17
00:02:27,ESD Electronic System Design GmbH,false,MA-L,2015/11/17
00:02:28,"Necsom, Ltd.",false,MA-L,2015/11/17
00:02:29,Adtec Corporation,false,MA-L,2015/11/17
00:02:2A,Asound Electronic,false,MA-L,2015/11/17
00:02:2B,"SAXA, Inc.",false,MA-L,2015/11/17
00:02:2C,"ABB Bomem, Inc.",false,MA-L,2015/11/17
00:02:2D,Agere Systems,false,MA-L,2015/11/17
00:02:2E,TEAC Corp. R& D,false,MA-L,2015/11/17
00:02:2F,"P-Cube, Ltd.",false,MA-L,2015/11/17
00:02:30,Intersoft Electronics,false,MA-L,2015/11/17
00:02:31,Ingersoll-Rand,false,MA-L,2015/11/17
00:02:32,"Avision, Inc.",false,MA-L,2015/11/17
00:02:33,"Mantra Communications, Inc.",false,MA-L,2015/11/17
00:02:34,"Imperial Technology, Inc.",false,MA-L,2015/11/17
00:02:35,Paragon Networks International,false,MA-L,2015/11/17
00:02:36,INIT GmbH,false,MA-L,2015/11/17
00:02:37,Cosmo Research Corp.,false,MA-L,2015/11/17
00:02:38,"Serome Technology, Inc.",false,MA-L,2015/11/17
00:02:39,Visicom,false,MA-L,2015/11/17
00:02:3A,ZSK Stickmaschinen GmbH,false,MA-L,2015/11/17
00:02:3B,Ericsson,false,MA-L,2015/11/17
00:02:3C,"Creative Technology, Ltd.",false,MA-L,2015/11/17
00:02:3D,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:02:3E,Selta Telematica S.p.a,false,MA-L,2015/11/17
00:02:3F,Compal Electronics INC.,false,MA-L,2018/04/25
00:02:40,"Seedek Co., Ltd.",false,MA-L,2015/11/17
00:02:41,Amer.com,false,MA-L,2015/11/17
00:02:42,Videoframe Systems,false,MA-L,2015/11/17
00:02:43,"Raysis Co., Ltd.",false,MA-L,2015/11/17
00:02:44,SURECOM Technology Co.,false,MA-L,2015/11/17
00:02:45,"Lampus Co, Ltd.",false,MA-L,2015/11/17
00:02:46,"All-Win Tech Co., Ltd.",false,MA-L,2015/11/17
00:02:47,"Great Dragon Information Technology (Group) Co., Ltd.",false,MA-L,2015/11/17
00:02:48,Pilz GmbH & Co.,false,MA-L,2015/11/17
00:02:49,"Aviv Infocom Co, Ltd.",false,MA-L,2015/11/17
00:02:4A,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:02:4B,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:02:4C,"SiByte, Inc.",false,MA-L,2015/11/17
00:02:4D,Mannesman Dematic Colby Pty. Ltd.,false,MA-L,2015/11/17
00:02:4E,Datacard Group,false,MA-L,2015/11/17
00:02:4F,IPM Datacom S.R.L.,false,MA-L,2015/11/17
00:02:50,"Geyser Networks, Inc.",false,MA-L,2015/11/17
00:02:51,"Soma Networks, Inc.",false,MA-L,2015/11/17
00:02:52,Carrier Corporation,false,MA-L,2015/11/17
00:02:53,"Televideo, Inc.",false,MA-L,2015/11/17
00:02:54,WorldGate,false,MA-L,2015/11/17
00:02:55,IBM Corp,false,MA-L,2015/11/17
00:02:56,"Alpha Processor, Inc.",false,MA-L,2015/11/17
